event_order,country,event_type,event_month,traffic_source,no_of_events
0,Brasil,cancel,2023-11-01 00:00:00.000000 UTC,Facebook,19
0,Spain,cancel,2023-08-01 00:00:00.000000 UTC,Adwords,36
0,United States,cancel,2023-06-01 00:00:00.000000 UTC,Organic,21
0,United States,cancel,2023-10-01 00:00:00.000000 UTC,YouTube,43
0,United States,cancel,2023-05-01 00:00:00.000000 UTC,YouTube,49
0,Belgium,cancel,2023-02-01 00:00:00.000000 UTC,Organic,3
0,United States,cancel,2023-07-01 00:00:00.000000 UTC,YouTube,37
0,Germany,cancel,2023-06-01 00:00:00.000000 UTC,Adwords,19
0,Germany,cancel,2023-01-01 00:00:00.000000 UTC,Facebook,14
0,France,cancel,2023-03-01 00:00:00.000000 UTC,Email,54
0,Belgium,cancel,2023-05-01 00:00:00.000000 UTC,Adwords,12
0,Brasil,cancel,2023-12-01 00:00:00.000000 UTC,Organic,8
0,Spain,cancel,2023-02-01 00:00:00.000000 UTC,Organic,3
0,United States,cancel,2023-02-01 00:00:00.000000 UTC,Organic,23
0,Spain,cancel,2023-02-01 00:00:00.000000 UTC,YouTube,8
0,France,cancel,2023-03-01 00:00:00.000000 UTC,Organic,5
0,Belgium,cancel,2023-01-01 00:00:00.000000 UTC,Facebook,4
0,Spain,cancel,2023-02-01 00:00:00.000000 UTC,Email,45
0,Belgium,cancel,2023-06-01 00:00:00.000000 UTC,YouTube,2
0,United States,cancel,2023-12-01 00:00:00.000000 UTC,Organic,19
0,Belgium,cancel,2023-07-01 00:00:00.000000 UTC,YouTube,2
0,France,cancel,2023-07-01 00:00:00.000000 UTC,Organic,4
0,France,cancel,2023-05-01 00:00:00.000000 UTC,YouTube,9
0,France,cancel,2023-07-01 00:00:00.000000 UTC,Adwords,29
0,Germany,cancel,2023-10-01 00:00:00.000000 UTC,YouTube,8
0,Belgium,cancel,2023-01-01 00:00:00.000000 UTC,Email,11
0,Japan,cancel,2023-09-01 00:00:00.000000 UTC,Email,22
0,United Kingdom,cancel,2023-03-01 00:00:00.000000 UTC,Email,35
0,United Kingdom,cancel,2023-05-01 00:00:00.000000 UTC,Organic,3
0,United Kingdom,cancel,2023-03-01 00:00:00.000000 UTC,Adwords,28
0,United Kingdom,cancel,2023-04-01 00:00:00.000000 UTC,Adwords,27
0,United Kingdom,cancel,2023-09-01 00:00:00.000000 UTC,Email,28
0,United Kingdom,cancel,2023-07-01 00:00:00.000000 UTC,Email,45
0,United Kingdom,cancel,2023-02-01 00:00:00.000000 UTC,YouTube,6
0,United Kingdom,cancel,2023-10-01 00:00:00.000000 UTC,Facebook,12
0,United Kingdom,cancel,2023-02-01 00:00:00.000000 UTC,Adwords,20
0,United Kingdom,cancel,2023-11-01 00:00:00.000000 UTC,Adwords,37
0,United Kingdom,cancel,2023-01-01 00:00:00.000000 UTC,Organic,8
0,United Kingdom,cancel,2023-10-01 00:00:00.000000 UTC,Email,39
0,United Kingdom,cancel,2023-01-01 00:00:00.000000 UTC,Email,41
0,United Kingdom,cancel,2023-07-01 00:00:00.000000 UTC,Adwords,41
0,United Kingdom,cancel,2023-12-01 00:00:00.000000 UTC,Organic,4
0,United Kingdom,cancel,2023-06-01 00:00:00.000000 UTC,YouTube,11
0,United Kingdom,cancel,2023-05-01 00:00:00.000000 UTC,Facebook,8
0,United Kingdom,cancel,2023-04-01 00:00:00.000000 UTC,Email,35
0,United Kingdom,cancel,2023-06-01 00:00:00.000000 UTC,Adwords,14
0,United Kingdom,cancel,2023-02-01 00:00:00.000000 UTC,Organic,4
0,United Kingdom,cancel,2023-07-01 00:00:00.000000 UTC,YouTube,10
0,United Kingdom,cancel,2023-10-01 00:00:00.000000 UTC,Adwords,29
0,United Kingdom,cancel,2023-12-01 00:00:00.000000 UTC,Facebook,10
0,United Kingdom,cancel,2023-05-01 00:00:00.000000 UTC,Email,42
0,United Kingdom,cancel,2023-08-01 00:00:00.000000 UTC,Email,30
0,United Kingdom,cancel,2023-07-01 00:00:00.000000 UTC,Facebook,5
0,United Kingdom,cancel,2023-09-01 00:00:00.000000 UTC,Facebook,7
0,United Kingdom,cancel,2023-11-01 00:00:00.000000 UTC,Organic,1
0,United Kingdom,cancel,2023-11-01 00:00:00.000000 UTC,Email,48
0,United Kingdom,cancel,2023-12-01 00:00:00.000000 UTC,Email,48
0,United Kingdom,cancel,2023-08-01 00:00:00.000000 UTC,Adwords,23
0,United Kingdom,cancel,2023-12-01 00:00:00.000000 UTC,Adwords,23
0,United Kingdom,cancel,2023-01-01 00:00:00.000000 UTC,Facebook,6
0,United Kingdom,cancel,2023-02-01 00:00:00.000000 UTC,Facebook,12
0,United Kingdom,cancel,2023-08-01 00:00:00.000000 UTC,YouTube,14
0,United Kingdom,cancel,2023-05-01 00:00:00.000000 UTC,Adwords,39
0,United Kingdom,cancel,2023-02-01 00:00:00.000000 UTC,Email,41
0,United Kingdom,cancel,2023-09-01 00:00:00.000000 UTC,Adwords,23
0,United Kingdom,cancel,2023-11-01 00:00:00.000000 UTC,YouTube,14
0,Brasil,cancel,2023-03-01 00:00:00.000000 UTC,Facebook,30
0,United States,cancel,2023-03-01 00:00:00.000000 UTC,Organic,21
0,United States,cancel,2023-04-01 00:00:00.000000 UTC,Organic,21
0,Belgium,cancel,2023-08-01 00:00:00.000000 UTC,Facebook,4
0,France,cancel,2023-08-01 00:00:00.000000 UTC,Organic,7
0,South Korea,cancel,2023-11-01 00:00:00.000000 UTC,Organic,4
0,Germany,cancel,2023-04-01 00:00:00.000000 UTC,Organic,7
0,Germany,cancel,2023-09-01 00:00:00.000000 UTC,Email,32
0,Japan,cancel,2023-07-01 00:00:00.000000 UTC,Facebook,6
0,Japan,cancel,2023-04-01 00:00:00.000000 UTC,Facebook,6
0,Germany,cancel,2023-05-01 00:00:00.000000 UTC,Adwords,15
0,Japan,cancel,2023-05-01 00:00:00.000000 UTC,Email,21
0,China,cancel,2023-10-01 00:00:00.000000 UTC,YouTube,64
0,France,cancel,2023-10-01 00:00:00.000000 UTC,Adwords,28
0,Belgium,cancel,2023-09-01 00:00:00.000000 UTC,Facebook,1
0,South Korea,cancel,2023-10-01 00:00:00.000000 UTC,YouTube,4
0,Belgium,cancel,2023-03-01 00:00:00.000000 UTC,Adwords,8
0,Australia,cancel,2023-07-01 00:00:00.000000 UTC,Facebook,2
0,Japan,cancel,2023-08-01 00:00:00.000000 UTC,Adwords,14
0,South Korea,cancel,2023-12-01 00:00:00.000000 UTC,YouTube,8
0,Australia,cancel,2023-02-01 00:00:00.000000 UTC,Adwords,11
0,Belgium,cancel,2023-08-01 00:00:00.000000 UTC,Email,13
0,Australia,cancel,2023-08-01 00:00:00.000000 UTC,Email,17
0,Japan,cancel,2023-02-01 00:00:00.000000 UTC,Facebook,5
0,Japan,cancel,2023-02-01 00:00:00.000000 UTC,Adwords,14
0,Australia,cancel,2023-03-01 00:00:00.000000 UTC,Adwords,10
0,Japan,cancel,2023-03-01 00:00:00.000000 UTC,Email,22
0,Australia,cancel,2023-11-01 00:00:00.000000 UTC,YouTube,2
0,France,cancel,2023-07-01 00:00:00.000000 UTC,YouTube,12
0,Japan,cancel,2023-12-01 00:00:00.000000 UTC,YouTube,5
0,Belgium,cancel,2023-04-01 00:00:00.000000 UTC,Adwords,9
0,Japan,cancel,2023-07-01 00:00:00.000000 UTC,Adwords,14
0,Australia,cancel,2023-04-01 00:00:00.000000 UTC,Organic,1
0,Spain,cancel,2023-09-01 00:00:00.000000 UTC,Adwords,20
0,Spain,cancel,2023-08-01 00:00:00.000000 UTC,Organic,6
0,Germany,cancel,2023-05-01 00:00:00.000000 UTC,Facebook,7
0,Belgium,cancel,2023-09-01 00:00:00.000000 UTC,Email,11
0,Spain,cancel,2023-04-01 00:00:00.000000 UTC,Adwords,22
0,Australia,cancel,2023-11-01 00:00:00.000000 UTC,Adwords,13
0,France,cancel,2023-06-01 00:00:00.000000 UTC,Facebook,9
0,United States,cancel,2023-03-01 00:00:00.000000 UTC,Facebook,43
0,South Korea,cancel,2023-08-01 00:00:00.000000 UTC,Organic,7
0,Germany,cancel,2023-03-01 00:00:00.000000 UTC,YouTube,13
0,Deutschland,cancel,2023-03-01 00:00:00.000000 UTC,YouTube,4
0,France,cancel,2023-09-01 00:00:00.000000 UTC,Email,41
0,Brasil,cancel,2023-05-01 00:00:00.000000 UTC,Facebook,18
0,Deutschland,cancel,2023-11-01 00:00:00.000000 UTC,Adwords,5
0,France,cancel,2023-08-01 00:00:00.000000 UTC,YouTube,14
0,Germany,cancel,2023-04-01 00:00:00.000000 UTC,Adwords,26
0,South Korea,cancel,2023-06-01 00:00:00.000000 UTC,Organic,4
0,Brasil,cancel,2023-09-01 00:00:00.000000 UTC,YouTube,24
0,Deutschland,cancel,2023-04-01 00:00:00.000000 UTC,Adwords,11
0,Spain,cancel,2023-07-01 00:00:00.000000 UTC,Organic,6
0,Australia,cancel,2023-04-01 00:00:00.000000 UTC,Email,18
0,South Korea,cancel,2023-01-01 00:00:00.000000 UTC,Organic,5
0,South Korea,cancel,2023-12-01 00:00:00.000000 UTC,Organic,6
0,Deutschland,cancel,2023-05-01 00:00:00.000000 UTC,Email,14
0,United States,cancel,2023-05-01 00:00:00.000000 UTC,Organic,18
0,South Korea,cancel,2023-02-01 00:00:00.000000 UTC,YouTube,9
0,Germany,cancel,2023-03-01 00:00:00.000000 UTC,Facebook,8
0,Deutschland,cancel,2023-03-01 00:00:00.000000 UTC,Facebook,5
0,Germany,cancel,2023-07-01 00:00:00.000000 UTC,Facebook,8
0,Deutschland,cancel,2023-07-01 00:00:00.000000 UTC,Facebook,5
0,Germany,cancel,2023-04-01 00:00:00.000000 UTC,Facebook,10
0,Deutschland,cancel,2023-04-01 00:00:00.000000 UTC,Facebook,6
0,Germany,cancel,2023-12-01 00:00:00.000000 UTC,Facebook,10
0,Deutschland,cancel,2023-12-01 00:00:00.000000 UTC,Facebook,4
0,Poland,cancel,2023-10-01 00:00:00.000000 UTC,Organic,1
0,Poland,cancel,2023-05-01 00:00:00.000000 UTC,Email,4
0,France,cancel,2023-12-01 00:00:00.000000 UTC,Facebook,5
0,France,cancel,2023-05-01 00:00:00.000000 UTC,Adwords,27
0,Belgium,cancel,2023-12-01 00:00:00.000000 UTC,YouTube,1
0,South Korea,cancel,2023-11-01 00:00:00.000000 UTC,YouTube,10
0,Spain,cancel,2023-11-01 00:00:00.000000 UTC,Email,32
0,Brasil,cancel,2023-02-01 00:00:00.000000 UTC,Organic,8
0,France,cancel,2023-12-01 00:00:00.000000 UTC,Adwords,18
0,Colombia,cancel,2023-03-01 00:00:00.000000 UTC,YouTube,1
0,Colombia,cancel,2023-08-01 00:00:00.000000 UTC,Email,3
0,Colombia,cancel,2023-11-01 00:00:00.000000 UTC,YouTube,1
0,Colombia,cancel,2023-12-01 00:00:00.000000 UTC,Adwords,2
0,Colombia,cancel,2023-05-01 00:00:00.000000 UTC,Email,3
0,Colombia,cancel,2023-08-01 00:00:00.000000 UTC,Facebook,2
0,Colombia,cancel,2023-02-01 00:00:00.000000 UTC,Organic,1
0,South Korea,cancel,2023-07-01 00:00:00.000000 UTC,YouTube,14
0,South Korea,cancel,2023-03-01 00:00:00.000000 UTC,Organic,5
0,Germany,cancel,2023-12-01 00:00:00.000000 UTC,Adwords,32
0,Poland,cancel,2023-07-01 00:00:00.000000 UTC,Email,4
0,Poland,cancel,2023-07-01 00:00:00.000000 UTC,Facebook,2
0,Poland,cancel,2023-08-01 00:00:00.000000 UTC,Adwords,2
0,Belgium,cancel,2023-06-01 00:00:00.000000 UTC,Organic,2
0,France,cancel,2023-09-01 00:00:00.000000 UTC,Organic,4
0,Spain,cancel,2023-12-01 00:00:00.000000 UTC,Facebook,9
0,Spain,cancel,2023-09-01 00:00:00.000000 UTC,Facebook,10
0,Belgium,cancel,2023-01-01 00:00:00.000000 UTC,YouTube,3
0,France,cancel,2023-11-01 00:00:00.000000 UTC,Organic,5
0,Japan,cancel,2023-03-01 00:00:00.000000 UTC,Facebook,1
0,United Kingdom,cancel,2023-06-01 00:00:00.000000 UTC,Facebook,8
0,United Kingdom,cancel,2023-07-01 00:00:00.000000 UTC,Organic,4
0,United Kingdom,cancel,2023-06-01 00:00:00.000000 UTC,Email,34
0,United Kingdom,cancel,2023-01-01 00:00:00.000000 UTC,YouTube,5
0,United Kingdom,cancel,2023-08-01 00:00:00.000000 UTC,Organic,6
0,United Kingdom,cancel,2023-03-01 00:00:00.000000 UTC,YouTube,8
0,United Kingdom,cancel,2023-09-01 00:00:00.000000 UTC,Organic,5
0,United Kingdom,cancel,2023-03-01 00:00:00.000000 UTC,Facebook,6
0,United Kingdom,cancel,2023-01-01 00:00:00.000000 UTC,Adwords,24
0,United Kingdom,cancel,2023-10-01 00:00:00.000000 UTC,Organic,5
0,United Kingdom,cancel,2023-04-01 00:00:00.000000 UTC,YouTube,9
0,United Kingdom,cancel,2023-10-01 00:00:00.000000 UTC,YouTube,5
0,United Kingdom,cancel,2023-03-01 00:00:00.000000 UTC,Organic,2
0,United Kingdom,cancel,2023-06-01 00:00:00.000000 UTC,Organic,2
0,Belgium,cancel,2023-10-01 00:00:00.000000 UTC,Adwords,6
0,Spain,cancel,2023-03-01 00:00:00.000000 UTC,Facebook,5
0,Spain,cancel,2023-08-01 00:00:00.000000 UTC,Facebook,5
0,Belgium,cancel,2023-06-01 00:00:00.000000 UTC,Adwords,5
0,Japan,cancel,2023-10-01 00:00:00.000000 UTC,Facebook,6
0,South Korea,cancel,2023-03-01 00:00:00.000000 UTC,Facebook,8
0,Spain,cancel,2023-11-01 00:00:00.000000 UTC,Facebook,9
0,France,cancel,2023-11-01 00:00:00.000000 UTC,Facebook,9
0,Australia,cancel,2023-05-01 00:00:00.000000 UTC,Facebook,4
0,Belgium,cancel,2023-08-01 00:00:00.000000 UTC,Organic,3
0,Brasil,cancel,2023-02-01 00:00:00.000000 UTC,Facebook,23
0,Japan,cancel,2023-07-01 00:00:00.000000 UTC,Organic,6
0,France,cancel,2023-08-01 00:00:00.000000 UTC,Adwords,17
0,Australia,cancel,2023-06-01 00:00:00.000000 UTC,Facebook,7
0,Brasil,cancel,2023-09-01 00:00:00.000000 UTC,Organic,11
0,Belgium,cancel,2023-02-01 00:00:00.000000 UTC,YouTube,4
0,Spain,cancel,2023-01-01 00:00:00.000000 UTC,Organic,6
0,Spain,cancel,2023-07-01 00:00:00.000000 UTC,YouTube,7
0,Spain,cancel,2023-07-01 00:00:00.000000 UTC,Facebook,5
0,Spain,cancel,2023-09-01 00:00:00.000000 UTC,Email,33
0,Belgium,cancel,2023-10-01 00:00:00.000000 UTC,Facebook,5
0,Australia,cancel,2023-04-01 00:00:00.000000 UTC,Adwords,7
0,Australia,cancel,2023-06-01 00:00:00.000000 UTC,Adwords,13
0,Belgium,cancel,2023-04-01 00:00:00.000000 UTC,Email,6
0,Australia,cancel,2023-02-01 00:00:00.000000 UTC,Facebook,4
0,France,cancel,2023-12-01 00:00:00.000000 UTC,Organic,5
0,Deutschland,cancel,2023-04-01 00:00:00.000000 UTC,Email,13
0,Deutschland,cancel,2023-05-01 00:00:00.000000 UTC,YouTube,2
0,Belgium,cancel,2023-03-01 00:00:00.000000 UTC,Email,6
0,Deutschland,cancel,2023-02-01 00:00:00.000000 UTC,Adwords,8
0,United States,cancel,2023-11-01 00:00:00.000000 UTC,Organic,20
0,Brasil,cancel,2023-08-01 00:00:00.000000 UTC,Organic,14
0,Germany,cancel,2023-10-01 00:00:00.000000 UTC,Facebook,7
0,France,cancel,2023-04-01 00:00:00.000000 UTC,YouTube,7
0,Japan,cancel,2023-11-01 00:00:00.000000 UTC,Facebook,4
0,Poland,cancel,2023-11-01 00:00:00.000000 UTC,Adwords,1
0,Poland,cancel,2023-03-01 00:00:00.000000 UTC,Adwords,2
0,Colombia,cancel,2023-04-01 00:00:00.000000 UTC,Adwords,4
0,Colombia,cancel,2023-02-01 00:00:00.000000 UTC,Adwords,1
0,Colombia,cancel,2023-11-01 00:00:00.000000 UTC,Adwords,10
0,Colombia,cancel,2023-04-01 00:00:00.000000 UTC,YouTube,3
0,Colombia,cancel,2023-11-01 00:00:00.000000 UTC,Organic,1
0,Colombia,cancel,2023-07-01 00:00:00.000000 UTC,Email,3
0,Poland,cancel,2023-09-01 00:00:00.000000 UTC,Email,3
0,France,cancel,2023-09-01 00:00:00.000000 UTC,Facebook,6
0,France,cancel,2023-05-01 00:00:00.000000 UTC,Facebook,4
0,United Kingdom,cancel,2023-12-01 00:00:00.000000 UTC,YouTube,8
0,United Kingdom,cancel,2023-05-01 00:00:00.000000 UTC,YouTube,5
0,United Kingdom,cancel,2023-08-01 00:00:00.000000 UTC,Facebook,9
0,United Kingdom,cancel,2023-11-01 00:00:00.000000 UTC,Facebook,7
0,United Kingdom,cancel,2023-09-01 00:00:00.000000 UTC,YouTube,7
0,Japan,cancel,2023-01-01 00:00:00.000000 UTC,YouTube,2
0,South Korea,cancel,2023-09-01 00:00:00.000000 UTC,Facebook,8
0,Belgium,cancel,2023-11-01 00:00:00.000000 UTC,Adwords,9
0,Belgium,cancel,2023-12-01 00:00:00.000000 UTC,Facebook,2
0,France,cancel,2023-11-01 00:00:00.000000 UTC,YouTube,5
0,Japan,cancel,2023-11-01 00:00:00.000000 UTC,YouTube,4
0,Spain,cancel,2023-09-01 00:00:00.000000 UTC,YouTube,13
0,Spain,cancel,2023-06-01 00:00:00.000000 UTC,YouTube,8
0,Spain,cancel,2023-04-01 00:00:00.000000 UTC,YouTube,8
0,Deutschland,cancel,2023-06-01 00:00:00.000000 UTC,Adwords,6
0,South Korea,cancel,2023-02-01 00:00:00.000000 UTC,Organic,4
0,Australia,cancel,2023-12-01 00:00:00.000000 UTC,YouTube,9
0,South Korea,cancel,2023-05-01 00:00:00.000000 UTC,Organic,5
0,Australia,cancel,2023-11-01 00:00:00.000000 UTC,Facebook,4
0,Australia,cancel,2023-02-01 00:00:00.000000 UTC,YouTube,6
0,Deutschland,cancel,2023-09-01 00:00:00.000000 UTC,Email,12
0,Australia,cancel,2023-08-01 00:00:00.000000 UTC,Facebook,2
0,Germany,cancel,2023-08-01 00:00:00.000000 UTC,YouTube,4
0,Deutschland,cancel,2023-08-01 00:00:00.000000 UTC,YouTube,4
0,Belgium,cancel,2023-02-01 00:00:00.000000 UTC,Facebook,3
0,Belgium,cancel,2023-11-01 00:00:00.000000 UTC,YouTube,2
0,Germany,cancel,2023-08-01 00:00:00.000000 UTC,Organic,3
0,Australia,cancel,2023-07-01 00:00:00.000000 UTC,Organic,2
0,Spain,cancel,2023-05-01 00:00:00.000000 UTC,Facebook,5
0,Deutschland,cancel,2023-12-01 00:00:00.000000 UTC,Adwords,13
0,Poland,cancel,2023-09-01 00:00:00.000000 UTC,Adwords,2
0,France,cancel,2023-06-01 00:00:00.000000 UTC,YouTube,8
0,Deutschland,cancel,2023-01-01 00:00:00.000000 UTC,Facebook,4
0,France,cancel,2023-10-01 00:00:00.000000 UTC,YouTube,7
0,Colombia,cancel,2023-09-01 00:00:00.000000 UTC,Adwords,7
0,Colombia,cancel,2023-06-01 00:00:00.000000 UTC,YouTube,2
0,France,cancel,2023-02-01 00:00:00.000000 UTC,Organic,4
0,Germany,cancel,2023-09-01 00:00:00.000000 UTC,Organic,5
0,Spain,cancel,2023-02-01 00:00:00.000000 UTC,Facebook,5
0,Japan,cancel,2023-08-01 00:00:00.000000 UTC,YouTube,5
0,Belgium,cancel,2023-05-01 00:00:00.000000 UTC,YouTube,1
0,South Korea,cancel,2023-05-01 00:00:00.000000 UTC,YouTube,7
0,Japan,cancel,2023-09-01 00:00:00.000000 UTC,Facebook,5
0,Japan,cancel,2023-06-01 00:00:00.000000 UTC,YouTube,6
0,Spain,cancel,2023-04-01 00:00:00.000000 UTC,Organic,4
0,Spain,cancel,2023-01-01 00:00:00.000000 UTC,YouTube,6
0,Deutschland,cancel,2023-11-01 00:00:00.000000 UTC,Email,7
0,Australia,cancel,2023-10-01 00:00:00.000000 UTC,Facebook,4
0,Germany,cancel,2023-02-01 00:00:00.000000 UTC,Facebook,7
0,Deutschland,cancel,2023-02-01 00:00:00.000000 UTC,Facebook,3
0,Deutschland,cancel,2023-05-01 00:00:00.000000 UTC,Facebook,1
0,Deutschland,cancel,2023-05-01 00:00:00.000000 UTC,Adwords,5
0,Australia,cancel,2023-09-01 00:00:00.000000 UTC,Organic,5
0,Deutschland,cancel,2023-09-01 00:00:00.000000 UTC,Organic,2
0,Japan,cancel,2023-08-01 00:00:00.000000 UTC,Organic,4
0,Germany,cancel,2023-11-01 00:00:00.000000 UTC,Organic,1
0,Deutschland,cancel,2023-11-01 00:00:00.000000 UTC,Organic,1
0,Poland,cancel,2023-10-01 00:00:00.000000 UTC,Adwords,2
0,France,cancel,2023-08-01 00:00:00.000000 UTC,Facebook,6
0,Belgium,cancel,2023-09-01 00:00:00.000000 UTC,Organic,2
0,Germany,cancel,2023-01-01 00:00:00.000000 UTC,YouTube,7
0,France,cancel,2023-09-01 00:00:00.000000 UTC,YouTube,4
0,Spain,cancel,2023-04-01 00:00:00.000000 UTC,Facebook,8
0,France,cancel,2023-04-01 00:00:00.000000 UTC,Organic,2
0,Belgium,cancel,2023-03-01 00:00:00.000000 UTC,Facebook,2
0,Colombia,cancel,2023-10-01 00:00:00.000000 UTC,Email,7
0,Japan,cancel,2023-10-01 00:00:00.000000 UTC,YouTube,5
0,France,cancel,2023-03-01 00:00:00.000000 UTC,Facebook,10
0,South Korea,cancel,2023-04-01 00:00:00.000000 UTC,Organic,2
0,Japan,cancel,2023-09-01 00:00:00.000000 UTC,YouTube,7
0,Australia,cancel,2023-06-01 00:00:00.000000 UTC,YouTube,1
0,Australia,cancel,2023-10-01 00:00:00.000000 UTC,Organic,4
0,Australia,cancel,2023-05-01 00:00:00.000000 UTC,YouTube,3
0,Japan,cancel,2023-04-01 00:00:00.000000 UTC,Organic,3
0,Spain,cancel,2023-11-01 00:00:00.000000 UTC,Organic,3
0,Belgium,cancel,2023-07-01 00:00:00.000000 UTC,Adwords,14
0,Germany,cancel,2023-02-01 00:00:00.000000 UTC,Organic,6
0,Deutschland,cancel,2023-02-01 00:00:00.000000 UTC,Organic,2
0,South Korea,cancel,2023-08-01 00:00:00.000000 UTC,YouTube,7
0,Deutschland,cancel,2023-06-01 00:00:00.000000 UTC,YouTube,3
0,Deutschland,cancel,2023-08-01 00:00:00.000000 UTC,Organic,2
0,Deutschland,cancel,2023-08-01 00:00:00.000000 UTC,Adwords,2
0,Belgium,cancel,2023-01-01 00:00:00.000000 UTC,Adwords,7
0,Poland,cancel,2023-03-01 00:00:00.000000 UTC,Organic,1
0,Colombia,cancel,2023-01-01 00:00:00.000000 UTC,Adwords,2
0,Colombia,cancel,2023-05-01 00:00:00.000000 UTC,YouTube,3
0,Colombia,cancel,2023-11-01 00:00:00.000000 UTC,Email,5
0,Colombia,cancel,2023-01-01 00:00:00.000000 UTC,Facebook,1
0,Colombia,cancel,2023-04-01 00:00:00.000000 UTC,Email,4
0,Spain,cancel,2023-10-01 00:00:00.000000 UTC,Facebook,4
0,Japan,cancel,2023-10-01 00:00:00.000000 UTC,Organic,1
0,United Kingdom,cancel,2023-04-01 00:00:00.000000 UTC,Facebook,3
0,Germany,cancel,2023-05-01 00:00:00.000000 UTC,Organic,3
0,France,cancel,2023-10-01 00:00:00.000000 UTC,Facebook,5
0,Japan,cancel,2023-02-01 00:00:00.000000 UTC,Organic,3
0,Spain,cancel,2023-08-01 00:00:00.000000 UTC,YouTube,10
0,Australia,cancel,2023-06-01 00:00:00.000000 UTC,Organic,2
0,Germany,cancel,2023-03-01 00:00:00.000000 UTC,Organic,3
0,Deutschland,cancel,2023-06-01 00:00:00.000000 UTC,Facebook,3
0,Belgium,cancel,2023-02-01 00:00:00.000000 UTC,Email,7
0,Australia,cancel,2023-07-01 00:00:00.000000 UTC,YouTube,3
0,Spain,cancel,2023-06-01 00:00:00.000000 UTC,Organic,4
0,Country Unknown,cancel,2023-06-01 00:00:00.000000 UTC,Adwords,1
0,Poland,cancel,2023-06-01 00:00:00.000000 UTC,YouTube,1
0,Poland,cancel,2023-02-01 00:00:00.000000 UTC,Adwords,1
0,Colombia,cancel,2023-05-01 00:00:00.000000 UTC,Adwords,4
0,Colombia,cancel,2023-09-01 00:00:00.000000 UTC,Facebook,1
0,Colombia,cancel,2023-03-01 00:00:00.000000 UTC,Adwords,1
0,Colombia,cancel,2023-10-01 00:00:00.000000 UTC,Adwords,3
0,Poland,cancel,2023-01-01 00:00:00.000000 UTC,Email,1
0,France,cancel,2023-06-01 00:00:00.000000 UTC,Organic,3
0,Spain,cancel,2023-05-01 00:00:00.000000 UTC,Organic,4
0,Deutschland,cancel,2023-06-01 00:00:00.000000 UTC,Organic,4
0,Belgium,cancel,2023-12-01 00:00:00.000000 UTC,Adwords,5
0,Belgium,cancel,2023-10-01 00:00:00.000000 UTC,Organic,2
0,Deutschland,cancel,2023-09-01 00:00:00.000000 UTC,YouTube,2
0,Poland,cancel,2023-05-01 00:00:00.000000 UTC,Facebook,1
0,Australia,cancel,2023-07-01 00:00:00.000000 UTC,Adwords,8
0,Poland,cancel,2023-12-01 00:00:00.000000 UTC,Email,3
0,Colombia,cancel,2023-12-01 00:00:00.000000 UTC,YouTube,2
0,Colombia,cancel,2023-12-01 00:00:00.000000 UTC,Facebook,2
0,Colombia,cancel,2023-05-01 00:00:00.000000 UTC,Organic,1
0,United Kingdom,cancel,2023-04-01 00:00:00.000000 UTC,Organic,3
0,Belgium,cancel,2023-06-01 00:00:00.000000 UTC,Facebook,3
0,South Korea,cancel,2023-10-01 00:00:00.000000 UTC,Organic,4
0,Belgium,cancel,2023-05-01 00:00:00.000000 UTC,Organic,1
0,Belgium,cancel,2023-11-01 00:00:00.000000 UTC,Facebook,3
0,Australia,cancel,2023-12-01 00:00:00.000000 UTC,Facebook,1
0,Deutschland,cancel,2023-01-01 00:00:00.000000 UTC,YouTube,2
0,France,cancel,2023-10-01 00:00:00.000000 UTC,Organic,1
0,Australia,cancel,2023-09-01 00:00:00.000000 UTC,YouTube,2
0,Australia,cancel,2023-01-01 00:00:00.000000 UTC,YouTube,2
0,Japan,cancel,2023-01-01 00:00:00.000000 UTC,Facebook,1
0,Japan,cancel,2023-05-01 00:00:00.000000 UTC,Organic,1
0,Poland,cancel,2023-04-01 00:00:00.000000 UTC,Email,2
0,Colombia,cancel,2023-03-01 00:00:00.000000 UTC,Email,7
0,Colombia,cancel,2023-09-01 00:00:00.000000 UTC,YouTube,1
0,Poland,cancel,2023-09-01 00:00:00.000000 UTC,YouTube,1
0,Spain,cancel,2023-05-01 00:00:00.000000 UTC,YouTube,3
0,Germany,cancel,2023-07-01 00:00:00.000000 UTC,Organic,1
0,Spain,cancel,2023-09-01 00:00:00.000000 UTC,Organic,3
0,Australia,cancel,2023-10-01 00:00:00.000000 UTC,YouTube,2
0,Deutschland,cancel,2023-03-01 00:00:00.000000 UTC,Organic,2
0,Deutschland,cancel,2023-04-01 00:00:00.000000 UTC,Organic,1
0,Belgium,cancel,2023-08-01 00:00:00.000000 UTC,YouTube,1
0,Poland,cancel,2023-06-01 00:00:00.000000 UTC,Email,3
0,Poland,cancel,2023-04-01 00:00:00.000000 UTC,Adwords,1
